123, 1, 0, 1, 1.21727, -0.413887, 0.0469402, 0.367676, 0.726562, 0.268555, 29.5, 31.5625, 9.4375, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.22397, -0.415237, 0.0606003, 0.396484, 0.782715, 0.276367, 34.6875, 33.3125, 14.1875, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.22916, -0.417784, 0.0753212, 0.412598, 0.808594, 0.262207, 30.375, 35.125, 17.75, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.23139, -0.421762, 0.0922842, 0.427734, 0.77832, 0.291504, 27.3125, 38.6875, 22.125, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.23365, -0.426727, 0.112661, 0.427246, 0.771484, 0.277344, 30.4375, 46.5625, 27.4375, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.23567, -0.430906, 0.135072, 0.402832, 0.796387, 0.294434, 33.625, 51.0625, 29.6875, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.23567, -0.430906, 0.135072, 0.402832, 0.796387, 0.294434, 33.625, 51.0625, 29.6875, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.23567, -0.430906, 0.135072, 0.402832, 0.796387, 0.294434, 33.625, 51.0625, 29.6875, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.23567, -0.430906, 0.135072, 0.402832, 0.796387, 0.294434, 33.625, 51.0625, 29.6875, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.23576, -0.44298, 0.183933, 0.45459, 0.797363, 0.282227, 27.1875, 58.0625, 36.625, 0, 0, 0, 0, 0, 0, 0, 0
123, 1, 0, 1, 1.23128, -0.457098, 0.247234, 0.394531, 0.738281, 0.315918, 41.625, 71.5625, 47.375, -1, 0, 4, 3, 1, 3, 2, 0
123, 1, 0, 1, 1.23128, -0.457098, 0.247234, 0.394531, 0.738281, 0.315918, 41.625, 71.5625, 47.375, -1, -1, 0, 4, 1, 5, 1, 0
123, 1, 0, 1, 1.23195, -0.464588, 0.280593, 0.404785, 0.789551, 0.315918, 47, 71.9375, 49.625, -1, -1, -5, -5, -2, -3, -1, -2
123, 1, 0, 1, 1.23297, -0.472957, 0.314267, 0.400879, 0.757324, 0.295898, 48, 72.0625, 51.4375, 1, 1, 4, 4, 2, -3, -3, -2
123, 1, 0, 1, 1.23485, -0.480642, 0.348945, 0.396484, 0.784668, 0.314453, 53.3125, 74, 52.0625, -3, -4, -7, -6, 0, 2, 1, 0
123, 1, 0, 1, 1.23485, -0.480642, 0.348945, 0.396484, 0.784668, 0.314453, 53.3125, 74, 52.0625, -3, -4, -7, -6, 0, 2, 1, 0
123, 1, 0, 1, 1.23485, -0.480642, 0.348945, 0.396484, 0.784668, 0.314453, 53.3125, 74, 52.0625, -3, -4, -7, -6, 0, 2, 1, 0
123, 1, 0, 1, 1.2453, -0.491021, 0.418081, 0.396973, 0.84082, 0.270996, 62.3125, 76.8125, 44.0625, -2, 0, 4, -3, -1, -4, -1, -1
123, 1, 0, 1, 1.24872, -0.492503, 0.45206, 0.395996, 0.871582, 0.251465, 53.875, 79.1875, 37.125, -1, 0, 3, 1, -1, -2, 0, -1
123, 1, 0, 1, 1.24863, -0.491491, 0.486085, 0.387695, 0.901367, 0.225586, 41.625, 82.5, 31.6875, -1, -3, -3, -2, -2, -1, -1, -1
123, 1, 0, 1, 1.24863, -0.491491, 0.486085, 0.387695, 0.901367, 0.225586, 41.625, 82.5, 31.6875, 4, 0, 0, 0, -1, -1, -1, 0
123, 1, 0, 1, 1.242, -0.489371, 0.521711, 0.367188, 0.870605, 0.237305, 25.625, 86.625, 30.1875, 4, 0, 0, 0, -1, -1, -1, 0
123, 1, 0, 1, 1.23244, -0.487027, 0.556373, 0.341797, 0.865723, 0.23291, 14.75, 84.625, 30.5625, -6, -11, -18, -12, -4, -3, 0, -5
123, 1, 0, 1, 1.22503, -0.485586, 0.586881, 0.327148, 0.877441, 0.213867, 14.0625, 73.875, 32, 11, 6, 6, 3, -1, -1, 2, 6
123, 1, 0, 1, 1.22503, -0.485586, 0.586881, 0.327148, 0.877441, 0.213867, 14.0625, 73.875, 32, 25, 1, 1, 1, 0, -1, -3, 1
123, 1, 0, 1, 1.22002, -0.483608, 0.609271, 0.326172, 0.899902, 0.178223, 6.5, 56.0625, 24.3125, 6, -1, -2, -1, -2, -1, 0, -2
123, 1, 0, 1, 1.22002, -0.483608, 0.609271, 0.326172, 0.899902, 0.178223, 6.5, 56.0625, 24.3125, -2, -1, -1, -1, -1, -2, -3, 3
123, 1, 0, 1, 1.20742, -0.470647, 0.626122, 0.205566, 1, 0.148438, -31.0625, 13.375, 1.125, 2, -2, 0, 0, 0, 0, 0, -6
123, 1, 0, 1, 1.19423, -0.463094, 0.615906, 0.169922, 0.967285, 0.186523, -62.375, -18.625, -9.25, 1, 0, -1, 0, 0, 0, -2, -4
123, 1, 0, 1, 1.19423, -0.463094, 0.615906, 0.169922, 0.967285, 0.186523, -62.375, -18.625, -9.25, 1, 0, -1, 0, 0, 0, -2, -4
123, 1, 0, 1, 1.19423, -0.463094, 0.615906, 0.169922, 0.967285, 0.186523, -62.375, -18.625, -9.25, 3, -1, -2, -3, -1, -1, 1, 0
123, 1, 0, 1, 1.19423, -0.463094, 0.615906, 0.169922, 0.967285, 0.186523, -62.375, -18.625, -9.25, 0, -3, -1, 0, -1, -1, -3, -5
123, 1, 0, 1, 1.1791, -0.457999, 0.593657, 0.189941, 0.908203, 0.243652, -79.5625, -49.8125, -17.875, 0, -3, -1, 0, -1, -1, -3, -5
123, 1, 0, 1, 1.16208, -0.454201, 0.562976, 0.216797, 0.883301, 0.27832, -94, -71.5, -26.375, 0, -3, -3, -2, -2, -1, -3, -4
123, 1, 0, 1, 1.14011, -0.455497, 0.527209, 0.218262, 0.880371, 0.335938, -108.75, -86.8125, -30.375, 0, 1, 0, 0, 0, 1, 1, 5
123, 1, 0, 1, 1.14011, -0.455497, 0.527209, 0.218262, 0.880371, 0.335938, -108.75, -86.8125, -30.375, 2, -1, 2, 3, 0, -2, 3, -2
123, 1, 0, 1, 1.08022, -0.465027, 0.447933, 0.271484, 0.92041, 0.406738, -148.625, -99.9375, -29.875, -1, -4, -13, -7, 0, -5, 0, -4
123, 1, 0, 1, 1.08022, -0.465027, 0.447933, 0.271484, 0.92041, 0.406738, -148.625, -99.9375, -29.875, 4, 6, 10, -2, 15, 1, -2, 2
123, 1, 0, 1, 1.03826, -0.470825, 0.404617, 0.256348, 0.916504, 0.412598, -177.875, -106, -35.8125, -4, -3, -9, -4, 0, -1, 3, -1
123, 1, 0, 1, 0.989583, -0.4775, 0.358114, 0.28418, 0.894043, 0.35498, -203.375, -111, -42.9375, 0, 5, 7, 0, -1, -1, 2, -4
123, 1, 0, 1, 0.989583, -0.4775, 0.358114, 0.28418, 0.894043, 0.35498, -203.375, -111, -42.9375, 0, 5, 7, 0, -1, -1, 2, -4
123, 1, 0, 1, 0.989583, -0.4775, 0.358114, 0.28418, 0.894043, 0.35498, -203.375, -111, -42.9375, -1, 1, 0, 0, 3, 3, 5, -1
123, 1, 0, 1, 0.936392, -0.485465, 0.307649, 0.349121, 0.916016, 0.38916, -223.25, -118.312, -51.625, -3, 0, 1, 0, -1, 1, -9, -2
123, 1, 0, 1, 0.936392, -0.485465, 0.307649, 0.349121, 0.916016, 0.38916, -223.25, -118.312, -51.625, -1, -3, -3, -3, -5, -5, -6, -1
123, 1, 0, 1, 0.880332, -0.494085, 0.253455, 0.409668, 0.843262, 0.37207, -237.75, -122.062, -63, 0, -4, -4, -3, -4, -3, 0, -1
123, 1, 0, 1, 0.820015, -0.501961, 0.198981, 0.459473, 0.652344, 0.473145, -248.812, -117.312, -73.25, -5, -5, -6, -3, -3, -2, -5, -3
123, 1, 0, 1, 0.769204, -0.510653, 0.145927, 0.497559, 0.486328, 0.50293, -219.188, -111.25, -76.5625, 0, -1, -1, -1, -7, -3, -2, -3
123, 1, 0, 1, 0.732264, -0.519463, 0.0964985, 0.533203, 0.513184, 0.458984, -176.75, -100.625, -74.0625, -1, -2, -1, 0, -3, -4, -2, -3
123, 1, 0, 1, 0.732264, -0.519463, 0.0964985, 0.533203, 0.513184, 0.458984, -176.75, -100.625, -74.0625, -1, -1, 2, 2, 1, 1, 3, -1
123, 1, 0, 1, 0.70316, -0.528804, 0.0494223, 0.540527, 0.594727, 0.402344, -154.125, -94.5, -70.5, -3, -5, -3, -2, 1, 0, 0, -2
123, 1, 0, 1, 0.673223, -0.539923, 0.002092, 0.589355, 0.573242, 0.375977, -157.875, -95.375, -70.375, 0, -2, -3, -1, 1, 0, 0, 1
123, 1, 0, 1, 0.673223, -0.539923, 0.002092, 0.589355, 0.573242, 0.375977, -157.875, -95.375, -70.375, 0, -2, -3, -1, 1, 0, 0, 1
123, 1, 0, 1, 0.640543, -0.553916, -0.043474, 0.644043, 0.451172, 0.351074, -163.875, -95.4375, -65.9375, 1, -3, -1, -1, -2, -1, -1, 0
123, 1, 0, 1, 0.640543, -0.553916, -0.043474, 0.644043, 0.451172, 0.351074, -163.875, -95.4375, -65.9375, 1, -3, -1, -1, -2, -1, -1, 0
123, 1, 0, 1, 0.640543, -0.553916, -0.043474, 0.644043, 0.451172, 0.351074, -163.875, -95.4375, -65.9375, 2, -3, -2, 0, -1, 0, 3, -3
123, 1, 0, 1, 0.607569, -0.568741, -0.0822543, 0.758789, 0.348145, 0.415039, -154.438, -84.25, -54.6875, -2, -5, -3, -1, -3, -2, 9, 0
123, 1, 0, 1, 0.607569, -0.568741, -0.0822543, 0.758789, 0.348145, 0.415039, -154.438, -84.25, -54.6875, 6, 2, 2, -2, -1, 0, -10, -8
123, 1, 0, 1, 0.578783, -0.580075, -0.114514, 0.755859, 0.333008, 0.493652, -132.562, -66, -49.3125, 2, 4, 3, 1, 1, 2, -1, 3
123, 1, 0, 1, 0.554036, -0.588009, -0.138192, 0.743652, 0.203613, 0.544922, -106.938, -45.75, -39.3125, 2, -1, 3, 1, 1, 0, 1, -4
123, 1, 0, 1, 0.534535, -0.597793, -0.151996, 0.711426, 0.18457, 0.571289, -70.0625, -28.5, -27.25, 1, -3, -5, -2, -1, -1, -2, -3
123, 1, 0, 1, 0.534535, -0.597793, -0.151996, 0.711426, 0.18457, 0.571289, -70.0625, -28.5, -27.25, -1, 2, 1, 0, -1, -1, 0, -2
123, 1, 0, 1, 0.522702, -0.606811, -0.158516, 0.712402, 0.200195, 0.543457, -38.5625, -16.25, -12.75, 11, 8, 7, 3, 2, -2, 1, 8
123, 1, 0, 1, 0.501304, -0.61937, -0.163368, 1.08252, -0.0673828, 0.387207, -55.25, 1.0625, -25.375, -6, -1, 1, -1, 1, -3, 1, -5
123, 1, 0, 1, 0.503066, -0.624761, -0.163235, 0.68457, 0.240723, 0.51123, 7.25, -0.25, -1.3125, 2, 0, -3, -1, -1, -4, -4, -1
123, 1, 0, 1, 0.503066, -0.624761, -0.163235, 0.68457, 0.240723, 0.51123, 7.25, -0.25, -1.3125, 1, -3, -3, -4, -3, 2, 0, -2
123, 1, 0, 1, 0.502568, -0.630011, -0.156631, 0.606445, 0.333008, 0.569336, 8.625, 0.8125, 17.9375, 0, 0, 2, 0, 0, -1, -1, -2
123, 1, 0, 1, 0.496578, -0.636496, -0.150009, 0.632812, 0.374512, 0.560059, -9.625, -0.9375, 20.875, 6, 0, 2, -1, -1, -1, 0, 2
123, 1, 0, 1, 0.480977, -0.641965, -0.144102, 0.592773, 0.359863, 0.564453, -37.875, -1.625, 18.9375, -16, -1, 0, 1, 1, 0, 5, 10
123, 1, 0, 1, 0.480977, -0.641965, -0.144102, 0.592773, 0.359863, 0.564453, -37.875, -1.625, 18.9375, 4, -3, -4, -1, -3, 0, 0, -2
123, 1, 0, 1, 0.460562, -0.654943, -0.133079, 0.612793, 0.198242, 0.567383, -35.1875, -15.5, 32.6875, 0, 8, 7, 1, -1, -5, -2, -13
123, 1, 0, 1, 0.441819, -0.662826, -0.124705, 0.601074, 0.23584, 0.685059, -34.6875, -11.6875, 23, -6, -2, -3, 1, -2, -2, -2, -10
123, 1, 0, 1, 0.431319, -0.669687, -0.118912, 0.606445, 0.280762, 0.717773, -17.4375, -13.25, 18.25, -6, -5, -4, -1, 0, -3, 2, 3
123, 1, 0, 1, 0.423024, -0.675001, -0.114807, 0.631836, 0.286133, 0.713379, -14.8125, -9.625, 12.9375, 1, -4, -2, 0, 1, 2, 1, -1
123, 1, 0, 1, 0.423024, -0.675001, -0.114807, 0.631836, 0.286133, 0.713379, -14.8125, -9.625, 12.9375, 10, -4, -5, -4, -4, -3, -4, 7
123, 1, 0, 1, 0.420121, -0.67823, -0.111063, 0.573242, 0.240234, 0.712891, 2.3125, -7.9375, 9.3125, -24, -8, -4, -2, -1, -5, -4, -14
123, 1, 0, 1, 0.417636, -0.681592, -0.107777, 0.58252, 0.249512, 0.717285, 2.25, -8.375, 8.6875, 9, 0, -4, -3, -2, 0, 0, -5
123, 1, 0, 1, 0.412805, -0.684011, -0.105649, 0.594727, 0.248535, 0.689453, -7.4375, -5.5625, 5.125, -11, -2, 1, 0, 2, 1, 2, -5
123, 1, 0, 1, 0.404157, -0.685502, -0.102422, 0.611328, 0.200195, 0.709961, -13.75, -1.875, 4.125, 4, -1, -3, 0, -3, -1, -3, -4
123, 1, 0, 1, 0.404157, -0.685502, -0.102422, 0.611328, 0.200195, 0.709961, -13.75, -1.875, 4.125, 6, 1, -1, -5, -4, -1, -3, 5
123, 1, 0, 1, 0.397449, -0.687146, -0.0979388, 0.614746, 0.14502, 0.735352, -2.75, -2.625, 4.375, -7, 0, 0, -1, -1, -2, -4, -4
123, 1, 0, 1, 0.398416, -0.690974, -0.0896224, 0.588379, 0.163574, 0.678223, 24, -3.75, 16, -2, 1, 2, -1, 0, -2, -4, -5
123, 1, 0, 1, 0.402884, -0.69345, -0.0827027, 0.565918, 0.273438, 0.626465, 25, -0.9375, 17.375, 2, 0, 0, -2, -2, -2, -1, 6
123, 1, 0, 1, 0.407661, -0.695524, -0.0781865, 0.583984, 0.353027, 0.579102, 16.9375, 1.25, 14.875, 3, -1, -1, -1, -1, -3, -5, 10
123, 1, 0, 1, 0.407661, -0.695524, -0.0781865, 0.583984, 0.353027, 0.579102, 16.9375, 1.25, 14.875, 7, 3, 2, 1, -2, 0, 5, -6
123, 1, 0, 1, 0.408494, -0.697817, -0.0733156, 0.592285, 0.233398, 0.600586, 12.6875, 0.25, 10.3125, -1, -2, -1, -1, 0, -2, -2, -7
123, 1, 0, 1, 0.411324, -0.699389, -0.0736231, 0.57373, 0.308105, 0.580078, 4.3125, -2.0625, 2.5625, -6, -1, -1, -1, -1, -1, -1, -11
123, 1, 0, 1, 0.411324, -0.699389, -0.0736231, 0.57373, 0.308105, 0.580078, 4.3125, -2.0625, 2.5625, -3, 0, 3, -4, 0, 2, -1, -2
123, 1, 0, 1, 0.407037, -0.700571, -0.0713731, 0.563965, 0.285645, 0.580566, -9.5625, 0.1875, 6.6875, 2, 1, -1, 0, 0, 0, 0, 2
123, 1, 0, 1, 0.396712, -0.703685, -0.0605238, 0.655762, 0.257812, 0.661133, -8.5625, 3.375, 23.5625, 3, -3, -3, 2, -1, -1, 1, 2
123, 1, 0, 1, 0.388824, -0.708283, -0.0491308, 0.634277, 0.236816, 0.634766, -0.375, -0.1875, 26.0625, -3, -1, -5, -2, -1, -1, -1, -3
123, 1, 0, 1, 0.381059, -0.707079, -0.0406953, 0.571289, 0.131348, 0.671387, 0.0625, 7.875, 10.1875, -3, 1, 0, 4, 0, 0, -2, 0
123, 1, 0, 1, 0.381059, -0.707079, -0.0406953, 0.571289, 0.131348, 0.671387, 0.0625, 7.875, 10.1875, -2, -1, -1, -78, 0, 0, 0, -4
123, 1, 0, 1, 0.375101, -0.711576, -0.0370978, 0.607422, 0.308594, 0.701172, -12.125, -11.0625, 14.375, -1, -3, -2, -128, -2, 0, -2, 0
123, 1, 0, 1, 0.375061, -0.716038, -0.0387613, 0.578613, 0.25, 0.595215, -3.875, -12.25, 1.6875, -1, 0, -2, 101, 0, -4, -2, -2
123, 1, 0, 1, 0.372158, -0.718865, -0.0434055, 0.680664, 0.31543, 0.638672, -20.4375, -7.3125, -5, -2, -2, 1, 59, -90, -41, -3, -5
123, 1, 0, 1, 0.372158, -0.718865, -0.0434055, 0.680664, 0.31543, 0.638672, -20.4375, -7.3125, -5, -1, -1, 1, 31, -128, -19, -1, -3
123, 1, 0, 1, 0.36658, -0.718695, -0.0465577, 0.67041, 0.161133, 0.651855, -17.5, 0.75, -11.6875, 0, -3, -2, 8, 81, -33, -1, -2
123, 1, 0, 1, 0.364834, -0.71814, -0.0469808, 0.624512, 0.0976562, 0.628906, 1.3125, 3, -8.75, 0, 0, -1, 0, 76, -128, 0, 0
123, 1, 0, 1, 0.369738, -0.716068, -0.0524085, 0.588867, 0.185547, 0.608887, 6.5, 2.5, -15.75, 1, -1, -4, -1, 26, 101, -3, 0
123, 1, 0, 1, 0.37209, -0.718434, -0.0569397, 0.598145, 0.254883, 0.577148, -3.4375, -7.125, -6.6875, -1, 0, -8, 2, 19, 72, -2, -1
123, 1, 0, 1, 0.371985, -0.72131, -0.0625029, 0.612793, 0.27832, 0.612793, -12.9375, -10.375, -6.9375, -1, -2, -40, 23, 127, 35, -2, 1
123, 1, 0, 1, 0.371985, -0.72131, -0.0625029, 0.612793, 0.27832, 0.612793, -12.9375, -10.375, -6.9375, -1, -2, -40, 23, 127, 35, -2, 1
123, 1, 0, 1, 0.39348, -0.725853, -0.103826, 1.20215, 0.904297, 0.410156, -52.375, -4.75, -59.625, -7, 4, -127, -128, -51, -98, -46, -12
123, 1, 0, 1, 0.39912, -0.733325, -0.129231, 0.672852, 0.462891, 0.586426, -42.75, -35.875, -33.8125, -14, 1, 63, -107, -117, -128, -119, -13
123, 1, 0, 1, 0.39912, -0.733325, -0.129231, 0.672852, 0.462891, 0.586426, -42.75, -35.875, -33.8125, -17, -3, 109, -124, -128, -116, -128, -11
123, 1, 0, 1, 0.404141, -0.742417, -0.14717, 0.810059, 0.439453, 0.773926, -25.5625, -37, -20.5625, -9, -3, 83, -89, 118, -108, -117, -4
123, 1, 0, 1, 0.404141, -0.742417, -0.14717, 0.810059, 0.439453, 0.773926, -25.5625, -37, -20.5625, -3, -4, 64, -68, 81, -59, 64, 1
123, 1, 0, 1, 0.404001, -0.758187, -0.151988, 0.69043, 0.194336, 0.618652, -6.5625, -43.3125, 4.3125, 1, -5, 39, -36, -113, -59, 121, 3
123, 1, 0, 1, 0.404001, -0.758187, -0.151988, 0.69043, 0.194336, 0.618652, -6.5625, -43.3125, 4.3125, 6, -128, 20, -78, -124, -28, 63, 3
123, 1, 0, 1, 0.378769, -0.797392, -0.121492, 1.73242, -0.00683594, 0.627441, 0.5, -31.625, 68, -6, 48, -128, -115, 112, 6, 36, -6
123, 1, 0, 1, 0.380568, -0.812656, -0.110215, 0.915527, 0.239746, 0.565918, 27.8125, -19.9375, 32.8125, -4, 71, -128, -87, -18, 3, 7, 0
123, 1, 0, 1, 0.382069, -0.823802, -0.0970639, 0.672363, 0.242676, 0.547363, 30.8125, -18.6875, 36.3125, 4, 58, -103, 54, -117, -42, 16, 6
123, 1, 0, 1, 0.382069, -0.823802, -0.0970639, 0.672363, 0.242676, 0.547363, 30.8125, -18.6875, 36.3125, 4, 26, -110, 127, -37, -64, 9, 2
123, 1, 0, 1, 0.383152, -0.836473, -0.0866846, 0.608887, 0.358887, 0.490723, 17.875, -25, 39.9375, 1, 8, -74, 101, 120, 22, -3, -1
123, 1, 0, 1, 0.383152, -0.836473, -0.0866846, 0.608887, 0.358887, 0.490723, 17.875, -25, 39.9375, 0, 117, -125, 98, 127, -18, 4, -3
123, 1, 0, 1, 0.37164, -0.851075, -0.0684807, 0.761719, 0.181641, 0.59082, 8.1875, -24.6875, 44.5625, 0, 117, -125, 98, 127, -18, 4, -3
123, 1, 0, 1, 0.37164, -0.851075, -0.0684807, 0.761719, 0.181641, 0.59082, 8.1875, -24.6875, 44.5625, 0, 117, -125, 98, 127, -18, 4, -3
